s,x,y,kappa,v_ref
17.648462146562675,-1.4994910431566946,-2.8619136220804076,0.13115775968814558,2.0
17.699617109306335,-1.4492498319476492,-2.871216288122204,0.13037077684695095,2.0
17.750772072049994,-1.3989456574393688,-2.8801844348073575,0.12961842916884236,2.0
17.801927034793653,-1.348581079117353,-2.8888195631477442,0.12889762413030265,2.0
17.853081997537313,-1.29815860733754,-2.8971231117831278,0.12820772426771476,2.0
17.904236960280972,-1.2476807058120727,-2.9050964578280287,0.12754812382019243,2.0
17.95539192302463,-1.1971497940035685,-2.9127409176798804,0.1269182473711367,2.0
18.006546885768294,-1.1465682494109497,-2.9200577477521725,0.12632199020811744,2.0
18.057701848511954,-1.0959384095971199,-2.9270481448586225,0.12575596851539625,2.0
18.108856811255613,-1.0452625745168187,-2.9337132470899765,0.12521795892514112,2.0
18.160011773999273,-0.9945430087656,-2.940054134704876,0.12470750985798444,2.0
18.211166736742932,-0.9437819436128325,-2.946071830772798,0.124224194524821,2.0
18.26232169948659,-0.8929815789732315,-2.9517673017812633,0.12376795191033388,2.0
18.313476662230254,-0.842144085257901,-2.9571414580698216,0.12334359468831335,2.0
18.364631624973914,-0.7912716051204205,-2.962195154037622,0.12294510699952634,2.0
18.415786587717573,-0.740366255499605,-2.966929189022326,0.1225721675777773,2.0
18.466941550461232,-0.689430129442919,-2.971344307875056,0.1222244759097424,2.0
18.518096513204892,-0.6384652978357205,-2.975441201404025,0.12190175158772416,2.0
18.56925147594855,-0.5874738110852286,-2.9792205067644595,0.12160693023980415,2.0
18.62040643869221,-0.5364577006766744,-2.9826828074755745,0.12133903094170688,2.0
18.671561401435874,-0.48541898087783975,-2.9858286338217916,0.1210953004432175,2.0
18.722716364179533,-0.4343596504600409,-2.988658463486952,0.1208755487260756,2.0
18.773871326923192,-0.38328169427038894,-2.991172721849436,0.1206796033890127,2.0
18.82502628966685,-0.33218708477676556,-2.9933717822350028,0.12050821944731972,2.0
18.87618125241051,-0.2810777835639059,-2.995255965941398,0.12036502553816349,2.0
18.92733621515417,-0.22995574284299353,-2.9968255421350074,0.12024518933255907,2.0
18.978491177897833,-0.17882290706016735,-2.9980807284276865,0.1201486213172873,2.0
19.029646140641493,-0.12768121439107663,-2.999021691080742,0.12007524822671717,2.0
19.080801103385152,-0.07653259820921068,-2.999648545103298,0.12002501289687599,2.0
19.13195606612881,-0.025378988546539496,-2.9999613542499066,0.12000241888082333,2.0
19.18311102887247,0.025777686424123765,-2.999960130635235,0.1200039214231306,2.0
19.23426599161613,0.07693549886821717,-2.9996448350219618,0.12002850725412274,2.0
19.28542095435979,0.1280925198209545,-2.9990153770056747,0.12007619855751019,2.0
19.336575917103453,0.17924681773166806,-2.9980716149602995,0.12014703348432249,2.0
19.387730879847112,0.2303964570011983,-2.996813355938379,0.12024373894494816,2.0
19.43888584259077,0.2815394964509274,-2.9952403552103686,0.12036667478027457,2.0
19.49004080533443,0.33267398777665647,-2.993352316094954,0.12051302634745056,2.0
19.54119576807809,0.3837979740795915,-2.9911488901416226,0.12068291257656924,2.0
19.59235073082175,0.43490948836204735,-2.988629676938961,0.12087646924925255,2.0
19.64350569356541,0.48600655200323145,-2.985794223873563,0.12109441143092156,2.0
19.694660656309072,0.5370871731619512,-2.9826420256918444,0.12134152924285398,2.0
19.74581561905273,0.5881493450636431,-2.9791725238669855,0.12161292815626405,2.0
19.79697058179639,0.6391910444750544,-2.975385106667059,0.12190883020247507,2.0
19.84812554454005,0.6902102301033568,-2.9712791088792754,0.1222294762203095,2.0
19.89928050728371,0.7412048409404579,-2.9668538114103034,0.12257512638920054,2.0
19.95043547002737,0.7921727945581839,-2.9621084408239775,0.12294979564798086,2.0
20.00159043277103,0.8431119851914921,-2.957042168505588,0.12335233514436252,2.0
20.05274539551469,0.894020281960273,-2.9516541102842386,0.1237809311903955,2.0
20.10390035825835,0.9448955271604812,-2.9459433261818257,0.12423594262095128,2.0
20.15505532100201,0.9957355344024174,-2.9399088198558148,0.12471775102010556,2.0
20.20621028374567,1.0465380866942064,-2.933549538002655,0.12522687723175524,2.0
20.25736524648933,1.097300934394196,-2.92686436960851,0.1257697243943408,2.0
20.308520209232988,1.148021792939204,-2.919852144956856,0.12634083934553994,2.0
20.35967517197665,1.1986983409128564,-2.912511635278594,0.1269407180288017,2.0
20.41083013472031,1.249328217941196,-2.904841552127308,0.12756988395722263,2.0
20.46198509746397,1.299909022455419,-2.896840546613424,0.12822888940586333,2.0
20.51314006020763,1.3504383093762935,-2.8885072086033077,0.12891948790577273,2.0
20.56429502295129,1.400913587584235,-2.8798400657206664,0.12964651768393246,2.0
20.615449985694948,1.451332317222697,-2.8708375822618097,0.13040544691909628,2.0
20.66660494843861,1.5016919073476815,-2.8614981586310257,0.1311969688936123,2.0
20.71775991118227,1.5519897132930371,-2.851820130460228,0.1320218125208921,2.0
20.76891487392593,1.6022230338895842,-2.8418017676385654,0.13288074402458,2.0
20.82006983666959,1.652389108572806,-2.8314412733081955,0.13377461781135613,2.0
20.87122479941325,1.7024851142858055,-2.8207367827390177,0.1347110738308185,2.0
20.922379762156908,1.7525081620729093,-2.809686362010892,0.13568439794358644,2.0
20.973534724900567,1.8024552940383018,-2.7982880071848535,0.13669553395789757,2.0
21.02468968764423,1.8523234800207022,-2.786539643257694,0.13774547232913684,2.0
21.07584465038789,1.902109614041638,-2.774439123000775,0.13883525243458525,2.0
21.12699961313155,1.9518105105970889,-2.7619842257699387,0.1399659649716462,2.0
21.178154575875208,2.001422900781068,-2.749172656286079,0.14114094683285505,2.0
21.229309538618867,2.0509434280680696,-2.7360020432560055,0.14236431164022362,2.0
21.280464501362527,2.1003686439519007,-2.7224699380308537,0.14363245783211434,2.0
21.33161946410619,2.149695003762595,-2.7085738135438824,0.14494671153263664,2.0
21.38277442684985,2.1989188620611446,-2.694311063030455,0.14630846290313235,2.0
21.43392938959351,2.2480364677899973,-2.679678998710577,0.1477191692268841,2.0
21.485084352337168,2.2970439591928447,-2.664674850460326,0.14918035812451197,2.0
21.536239315080827,2.3459373584907888,-2.649295764476483,0.15069363090031027,2.0
21.587394277824487,2.394712566278817,-2.633538801924684,0.15226584560647521,2.0
21.638549240568146,2.4433653554701795,-2.6174009374807445,0.15389590101040682,2.0
21.68970420331181,2.4918913652557015,-2.6008790580934567,0.15558351350071534,2.0
21.74085916605547,2.5402860947975245,-2.5839699617716865,0.15733060736080748,2.0
21.792014128799128,2.5885448964764564,-2.5666703563071165,0.1591391970494721,2.0
21.843169091542787,2.63666296880127,-2.548976858030634,0.16101139109312015,2.0
21.894324054286447,2.684635348963346,-2.530885990613888,0.16294939605181266,2.0
21.945479017030106,2.7324569050174867,-2.5123941839278077,0.16495552054178567,2.0
21.99663397977377,2.780122327668973,-2.4934977729713257,0.1670321792983902,2.0
22.04778894251743,2.8276261216459475,-2.4741929968851326,0.16918297251771275,2.0
22.098943905261088,2.8749625965876744,-2.454475998045359,0.1714150763708034,2.0
22.150098868004747,2.922125857462567,-2.4343428212788476,0.17372565315971716,2.0
22.201253830748406,2.9691097946830927,-2.4137894133011906,0.17611755512537045,2.0
22.252408793492066,3.0159080736183874,-2.3928116222668874,0.17859375734343397,2.0
22.303563756235725,3.062514123555811,-2.3714051975001613,0.18115736115151118,2.0
22.354718718979388,3.108921126105714,-2.349565789445447,0.18381159731229116,2.0
22.405873681723047,3.1551220030233695,-2.327288949870151,0.18655982884278224,2.0
22.457028644466707,3.2011094034218353,-2.3045701323559613,0.1894055534170105,2.0
22.508183607210366,3.2468756903491864,-2.281404693119126,0.19235240525176533,2.0
22.559338569954026,3.292412926703655,-2.2577878922046812,0.1954041563577905,2.0
22.610493532697685,3.337712860460544,-2.2337148951045753,0.19856471703129366,2.0
22.661648495441344,3.3827669091854546,-2.209180774855163,0.20183813545429835,2.0
22.712803458185007,3.4275661438094,-2.184180514675582,0.20522859622241085,2.0
22.763958420928667,3.4721012716430106,-2.1587090112151808,0.20874041764835902,2.0
22.815113383672326,3.516362618609247,-2.1327610784853337,0.21237804762018975,2.0
22.866268346415985,3.560340110676877,-2.1063314525590027,0.21614605780331436,2.0
22.917423309159645,3.6040232544807758,-2.079414797129926,0.22004913595267103,2.0
22.968578271903304,3.647401117119964,-2.0520057100326365,0.2240920760391991,2.0
23.019733234646967,3.6904623051301266,-2.0240987308346425,0.22827976593187316,2.0
23.070888197390627,3.7331949426348574,-1.9956883496228484,0.23261717229045675,2.0
23.122043160134286,3.7755866486888414,-1.966769017117836,0.23710932234086113,2.0
23.173198122877945,3.8176245138369604,-1.9373351562619703,0.2417612821396542,2.0
23.224353085621605,3.859295075926492,-1.9073811754400796,0.24657813096768758,2.0
23.275508048365264,3.90058429522503,-1.8769014835049485,0.2515649313829072,2.0
23.326663011108923,3.941477528915049,-1.8458905067937583,0.2567266945365304,2.0
23.377817973852586,3.981959505057653,-1.8143427083355792,0.2620683402505129,2.0
23.428972936596246,4.022014296143137,-1.7822526094640883,0.26759465140752287,2.0
23.480127899339905,4.061625292375033,-1.7496148140632748,0.2733102221545971,2.0
23.531282862083565,4.100775174867868,-1.7164240356866478,0.2792193994370349,2.0
23.582437824827224,4.13944588897703,-1.6826751278019016,0.28532621739069547,2.0
23.633592787570883,4.177618618022625,-1.6483631174222897,0.29163432413857177,2.0
23.684747750314546,4.215273757717998,-1.613483242392505,0.29814690057647075,2.0
23.735902713058206,4.252390891668025,-1.5780309925996228,0.3048676367960471,2.0
23.787057675801865,4.288948768175759,-1.5420021554619152,0.31180835134048646,2.0
23.838212638545524,4.324925278704064,-1.505392866096141,0.31895914928116365,2.0
23.889367601289184,4.360297439668431,-1.4681996619310893,0.32632001504731656,2.0
23.940522564032843,4.395041377242134,-1.4304195423076937,0.3338898741249091,2.0
23.991677526776503,4.4291323160146945,-1.3920500332400518,0.3416664563141124,2.0
24.042832489520165,4.462544572407691,-1.3530892574377613,0.3496461515709672,2.0
24.093987452263825,4.495251553748394,-1.313536009656102,0.35782420255728664,2.0
24.145142415007484,4.527225763509319,-1.2733898378563462,0.3661993259363632,2.0
24.196297377751144,4.558438813466843,-1.2326511308404386,0.37475336437688184,1.9979940502450004
24.247452340494803,4.588861447300699,-1.1913212086908185,0.3834749695178721,1.9752023514267532
24.298607303238462,4.618463573589895,-1.1494024181765232,0.3923506022319713,1.9527907975392054
24.349762265982125,4.6472143098558965,-1.1068982324438963,0.4013643832342512,1.9307936606755514
24.400917228725785,4.675082038841093,-1.0638133549257411,0.41048448761170114,1.9092768015598565
24.452072191469444,4.702034477929211,-1.0201538290300043,0.41969419968199845,1.888262495977715
24.503227154213103,4.728038767273671,-0.9759271427659809,0.4289692653324098,1.8677851711663795
24.554382116956763,4.753061573177173,-0.9311423335293142,0.43828206918875723,1.8478805373901404
24.605537079700422,4.777069207992002,-0.8858100925894578,0.4475668010510421,1.8286562119625078
24.65669204244408,4.800027768484738,-0.8399428719885198,0.4568018775132303,1.8101178238480753
24.707847005187745,4.821903294928557,-0.7935549753378036,0.4659603124193522,1.7922791150185386
24.759001967931404,4.842661947510625,-0.7466626375405112,0.4749953239098385,1.7751877257357713
24.810156930675063,4.862270201292231,-0.6992840998097551,0.48378425176440204,1.759022432086301
24.861311893418723,4.880695062275049,-0.6514396751095631,0.4923527944923304,1.743680188890996
24.912466856162382,4.897904294733832,-0.6031517774617539,0.5006543080252243,1.7291925527163876
24.96362181890604,4.913866662351031,-0.5544449379499525,0.5085354678485458,1.7157674305540922
25.0147767816497,4.928552189317643,-0.5053458096308615,0.516002127871375,1.7033326227794376
25.065931744393364,4.941932419209671,-0.45588312742307824,0.5230378038711484,1.6918596021519579
25.117086707137023,4.953980673487669,-0.40608764006917275,0.5294736605551967,1.6815652233696092
25.168241669880683,4.9646723253608025,-0.3559920287587328,0.5353048370992077,1.6723985121925615
25.219396632624342,4.973985051736306,-0.30563077837008673,0.5405498525041016,1.664280055103613
25.270551595368,4.981899064849223,-0.2550400163733788,0.5450123397596391,1.6574651308370294
25.32170655811166,4.988397352136254,-0.20425733680591676,0.5487318241423849,1.6518484112137581
25.372861520855324,4.993465866953147,-0.15332158595707912,0.551750621149595,1.647331526055287
25.424016483598983,4.99709368611835,-0.1022726290535752,0.5538311146773016,1.6442400614693908
25.475171446342642,4.99927315115067,-0.0511509271024574,0.5550155374883122,1.6424878499419575
25.526326409086302,4.999999999999999,-7.380702054030335e-16,0.5561766547920504,1.6407755423095454
