s,x,y,kappa,vx
46.0218416311377,-3.61083441873782,-21.3113605547041,-0.338001047765175,0.357334101279672
46.0576282131624,-3.6404009433124,-21.3315294791209,-0.618776544406261,0.356548279610694
46.0933282028833,-3.67013361478656,-21.351287629917,0.000805520990999326,0.355844735816013
46.1289560199338,-3.70023734085132,-21.370345537551,-0.579651798939247,0.355250612066245
46.1645265975956,-3.73029466308349,-21.3893752783389,-0.53032135605313,0.354739274839211
46.2002378433035,-3.76085268125486,-21.4078537607321,-0.0633839125856282,0.358960203816284
46.2367849119187,-3.79247457517686,-21.4261852462765,-0.893827759786965,0.370642430392971
46.2745880199853,-3.82522241933604,-21.4450715747328,-0.0979580015268166,0.382770021808968
46.3132702728697,-3.85935143789611,-21.4632798621515,-0.185931709797747,0.387093110827614
46.3519800554731,-3.89357839879975,-21.481374269355,-0.674567124431434,0.384965585439774
46.3903479125952,-3.9276366275667,-21.4990642350767,0.0833687872120109,0.3801361090027
46.4282352703516,-3.9617380890244,-21.515657058181,-0.628071808307653,0.376907378988751
46.466030101626,-3.99571702394992,-21.5323236073382,-0.387977700861189,0.377249329426377
46.5038724602676,-4.03010955538348,-21.5481910198679,-0.00636772975687174,0.378103626430341
46.5418700626633,-4.06488123718865,-21.5636203750779,-1.36687539268625,0.3809298873481
46.5804968352088,-4.10024878172953,-21.579304053025,-0.314919101634754,0.392630032601791
46.6213242017709,-4.13840212801123,-21.5939849487362,-1.21077501534317,0.428220741504088
46.6671424805763,-4.1813942184484,-21.6099638159875,-0.488001605676848,0.491182376684742
46.720396240193,-4.23216680519459,-21.6261171867873,-0.887862993974188,0.577569577474508
46.7834272199724,-4.29262281166072,-21.6438975965656,-0.550826459852564,0.686882217984822
46.8584537272854,-4.36547596400533,-21.6616489771683,-0.590173291419709,0.815897036805868
46.9473796433623,-4.4524187928464,-21.679645703681,-0.648434492922008,0.96106245267843
47.0515795475504,-4.55503517760052,-21.696135854877,-0.754848881607861,1.11764391870324
47.1721412965578,-4.67448649274304,-21.7082370466399,-0.661838427177444,1.28370826238261
